Order_ID,Order_Date,Customer_ID,Product_ID,State,City,Region,Channel,Payment_Method,Customer_Segment,Category,Product_Name,Brand,SKU_Size_g,Quantity,Unit_Price,Unit_Cost,Gross_Sales,Discount_Pct,Discount_Amount,Net_Sales,COGS,Gross_Profit,Net_Profit,Profit_Margin_Pct,Order_Status,Return_Flag,Return_Reason,Delivery_Days,Delivery_Status,Sales_Rep_ID,Distributor_ID,Warehouse_ID,Store_ID,Store_Type,Territory,Promotion_Flag,Promotion_Type,Loyalty_Member,Customer_Age,Customer_Gender,Customer_Rating,Complaint_Flag,Marketing_Source,Inventory_End_Qty,Reorder_Level,Stockout_Flag,Supplier_ID,Forecast_Quantity,Forecast_Error,Competitor_Price_Index,Sales_Target
ORD106893,2024-09-26 00:00:00,CUST102345,PROD1157,Maharashtra,Pune,West,Wholesale,Net Banking,Kids,Biscuits,Marie Gold,Britannia,200,22.0,52.71,39.56,1159.66,7.72,89.54,1070.13,870.36,199.77,56.13,5.25,Delivered,No,Quality Issue,13,On Time,REP039,DIST0033,WH14,STORE00828,Supermarket,Metro,No,Price Off,No,33,Male,3.2,No,Instagram,937.0,432,No,SUP0033,20.0,-2.0,1.046,42384.26
ORD102095,2024-03-04 00:00:00,CUST104281,PROD1077,Telangana,,South,General Trade,UPI,Premium,Biscuits,Marie Gold,Britannia,50,18.0,20.5,11.33,368.95,2.51,9.26,359.69,203.9,155.79,77.41,21.52,Delivered,No,Customer Changed Mind,4,Delayed,REP069,DIST0244,WH05,STORE01351,Online,Urban,No,None,Yes,31,Female,3.9,No,Organic,927.0,284,Yes,SUP0002,20.0,6.0,1.15,32673.87
ORD106552,2025-10-30 00:00:00,CUST100719,PROD1200,Kerala,Thrissur,South,General Trade,Cash,Health,Bread,Bread,Britannia,400,8.0,197.32,98.27,1578.55,7.94,125.26,1453.29,786.17,667.11,467.4,32.16,Returned,No,None,9,On Time,REP037,DIST0238,WH22,STORE01089,Online,Metro,Yes,Bundle,No,37,Male,4.1,Yes,Facebook,1467.0,174,No,SUP0092,7.0,-4.0,1.105,120187.46
ORD108499,2024-03-28 00:00:00,CUST105483,PROD1083,Odisha,Puri,East,Wholesale,Cash,Premium,Bread,Bread,Britannia,50,7.0,57.24,39.16,400.67,13.2,52.88,347.78,274.1,73.69,15.4,4.43,Delivered,No,None,14,On Time,REP069,DIST0136,WH26,STORE02508,Distributor,Rural,No,Bundle,No,50,Male,5.0,No,Facebook,668.0,23,No,SUP0036,9.0,-0.0,0.892,37329.01
ORD103832,2024-10-08 00:00:00,CUST105286,PROD1090,Madhya Pradesh,Bhopal,Central,General Trade,Cash,Health,Biscuits,50-50,Britannia,100,26.0,42.0,20.42,1091.95,11.23,122.65,969.31,531.02,438.29,327.67,33.8,Cancelled,No,None,4,On Time,REP002,DIST0236,WH21,STORE01543,Online,Semi-Urban,Yes,Price Off,No,34,Female,3.7,No,Offline,710.0,321,No,SUP0053,,6.0,1.139,19861.47
ORD101337,2026-01-25 00:00:00,CUST105414,PROD1153,Karnataka,Mysuru,South,Wholesale,,Family,Biscuits,NutriChoice,Britannia,100,2.0,177.87,96.27,355.73,7.24,25.74,329.99,192.54,137.45,16.98,5.15,Delivered,Yes,Wrong Item,1,On Time,REP032,DIST0018,WH26,STORE01110,Distributor,Metro,No,Display,No,50,Male,3.5,No,Referral,690.0,93,No,SUP0108,2.0,-0.0,1.076,10296.4
ORD100529,2024-10-09 00:00:00,CUST101390,PROD1100,Karnataka,Bengaluru,South,General Trade,UPI,Family,Biscuits,Good Day,Britannia,200,16.0,67.42,39.83,1078.65,2.32,24.99,1053.67,637.27,416.39,239.94,22.77,Delivered,No,Customer Changed Mind,5,On Time,REP077,DIST0223,WH29,STORE01625,Kirana,Metro,Yes,BOGO,No,55,Female,3.7,No,Google,1207.0,116,Yes,SUP0066,19.0,-5.0,0.999,16029.07
ORD108233,2024-01-26 00:00:00,CUST100067,PROD1183,Tamil Nadu,Chennai,South,Modern Trade,UPI,Mass,Bread,Bread,Britannia,300,14.0,47.87,29.73,670.15,0.0,0.0,670.15,416.19,253.96,147.59,22.02,Delivered,No,None,2,On Time,REP007,DIST0028,WH28,STORE01284,Online,Metro,No,Bundle,Yes,32,Male,4.8,No,Organic,927.0,216,No,SUP0105,17.0,-1.0,1.037,20438.79
ORD107815,2024-12-13 00:00:00,CUST102303,PROD1040,Delhi,Dwarka,North,General Trade,Debit Card,Family,Biscuits,Jim Jam,Britannia,250,15.0,192.3,146.73,2884.49,7.66,220.98,2663.51,2200.93,462.58,139.88,5.25,Delivered,No,Quality Issue,5,On Time,REP034,DIST0151,WH19,STORE02063,Distributor,Rural,Yes,Price Off,No,50,Other,5.0,No,Instagram,293.0,38,No,SUP0023,17.0,1.0,0.996,108726.33
ORD104971,2025-07-16 00:00:00,CUST103512,PROD1148,Kerala,Pune,South,E-commerce,Net Banking,Kids,Snacks,,Britannia,75,9.0,47.96,26.38,431.65,7.85,33.89,397.76,237.45,160.31,102.01,25.65,Cancelled,No,Wrong Item,4,On Time,REP057,DIST0142,WH15,STORE02073,Supermarket,Urban,Yes,Display,Yes,50,Other,3.7,No,Organic,1138.0,496,No,SUP0146,8.0,1.0,1.158,48572.09
ORD101695,2024-03-13 00:00:00,CUST104903,PROD1140,Madhya Pradesh,Indore,Central,Modern Trade,Cash,Kids,Biscuits,Good Day,Britannia,50,27.0,132.1,89.94,3566.77,0.0,0.0,3566.77,2428.4,1138.37,757.41,21.24,Delivered,No,None,13,On Time,REP068,DIST0271,WH20,STORE02456,Kirana,Semi-Urban,No,Bundle,No,52,Male,4.2,No,Referral,13.0,367,No,SUP0062,21.0,6.0,0.894,40456.53
ORD104365,2025-12-15 00:00:00,CUST101582,PROD1059,West Bengl,Kozhikode,South,Wholesale,Net Banking,Kids,Biscuits,NutriChoice,Britannia,100,13.0,107.27,81.13,1394.53,8.81,122.79,1271.74,1054.74,217.0,-13.97,-1.1,Delivered,No,Wrong Item,13,On Time,REP034,DIST0114,WH24,STORE02028,Distributor,Urban,Yes,Display,Yes,33,Male,4.3,Yes,Facebook,499.0,297,No,SUP0099,14.0,1.0,0.865,81267.18
ORD108495,2024-10-18 00:00:00,CUST104191,PROD1058,Haryana,Panipat,North,E-commerce,UPI,Health,Biscuits,Jim Jam,Britannia,250,14.0,115.1,85.86,1611.39,11.1,178.92,1432.46,1202.06,230.4,-100.35,-7.01,Delivered,No,Quality Issue,2,Delayed,REP010,DIST0253,WH10,STORE02364,Hypermarket,Rural,Yes,Bundle,No,48,Female,4.8,Yes,Email,632.0,196,No,SUP0104,11.0,-2.0,0.936,45352.07
ORD101549,2026-01-07 00:00:00,CUST101107,PROD1199,West Bengal,Siliguri,East,Modern Trade,Net Banking,Health,Biscuits,Tiger,Britannia,300,18.0,36.11,22.39,650.02,4.03,26.2,623.82,402.97,220.85,86.04,13.79,Delivered,No,Damaged,11,On Time,REP061,DIST0068,WH24,STORE00286,Hypermarket,Rural,No,Display,No,68,Female,3.4,No,Organic,891.0,453,No,SUP0065,17.0,-7.0,1.049,15245.63
ORD102275,2025-01-24 00:00:00,CUST100853,PROD1058,Andhra Pradesh,Tirupati,South,General Trade,Credit Card,Health,Biscuits,Jim Jam,Britannia,300,27.0,165.41,112.97,4466.06,0.0,0.0,4466.06,3050.2,1415.86,631.08,14.13,Delivered,No,None,11,Delayed,REP061,DIST0209,WH23,STORE00464,Hypermarket,Metro,No,Price Off,No,43,Male,3.7,No,Referral,239.0,340,No,SUP0071,31.0,-3.0,1.011,85159.79
ORD107648,2023-10-17 00:00:00,CUST103421,PROD1151,West Bengal,Siliguri,East,General Trade,Net Banking,Premium,Biscuits,NutriChoice,Britannia,150,28.0,185.78,138.72,5201.73,1.5,77.83,5123.91,3884.25,1239.65,576.31,11.25,Cancelled,No,Customer Changed Mind,11,On Time,REP021,DIST0285,WH13,STORE02093,Kirana,Semi-Urban,No,Price Off,No,45,Female,4.4,No,Instagram,908.0,494,No,SUP0079,23.0,8.0,0.898,98355.54
ORD103396,2026-06-10 00:00:00,CUST105516,PROD1069,Madhya Pradesh,Gwalior,Central,General Trade,Credit Card,Kids,Snacks,Cheez Bit,Britannia,300,11.0,111.62,60.92,1227.83,11.14,136.84,1090.99,670.1,420.89,258.32,23.68,Pending,No,Customer Changed Mind,6,On Time,REP031,DIST0259,WH13,STORE01099,Distributor,Rural,No,Bundle,No,37,Male,4.4,No,Offline,1439.0,481,No,SUP0039,11.0,1.0,0.949,98622.78
ORD103303,2026-04-30 00:00:00,CUST105811,PROD1159,Delhi,New Delhi,North,Wholesale,UPI,Family,Biscuits,Marie Gold,Britannia,75,9.0,72.33,39.26,650.96,9.2,59.88,591.08,353.31,237.77,162.4,27.47,Cancelled,No,None,8,On Time,REP006,DIST0045,WH28,STORE00640,Kirana,Semi-Urban,Yes,BOGO,No,57,Female,5.0,No,Email,628.0,423,No,SUP0026,12.0,-2.0,1.103,109342.13
ORD108979,2025-03-30 00:00:00,CUST101449,PROD1106,Gujarat,Rajkot,West,E-commerce,Net Banking,Health,Snacks,Cheez Bit,Britannia,150,27.0,88.74,67.17,2396.05,10.64,254.93,2141.12,1813.49,327.64,0.89,0.04,Returned,No,Quality Issue,14,On Time,REP049,DIST0183,WH11,STORE01159,Kirana,Urban,No,BOGO,No,57,Female,3.4,Yes,Instagram,1168.0,248,No,SUP0126,21.0,0.0,1.007,41500.99
ORD104636,2023-11-05 00:00:00,CUST102750,PROD1039,Gujarat,Ahmedabad,West,General Trade,Cash,Mass,Biscuits,Marie Gold,Britannia,500,4.0,151.26,96.92,605.02,8.12,49.11,555.91,387.68,168.24,45.36,8.16,Delivered,No,None,10,On Time,REP035,DIST0122,WH04,STORE01424,Supermarket,Urban,No,Bundle,No,19,Male,3.6,No,Organic,268.0,304,No,SUP0100,5.0,5.0,0.937,90702.29
ORD109113,2025-01-13 00:00:00,CUST102514,PROD1082,Gujarat,Surat,West,General Trade,Net Banking,Family,Biscuits,Little Hearts,Britannia,250,10.0,58.42,37.64,584.23,6.48,37.89,546.35,376.41,169.94,113.94,20.86,Delivered,No,Damaged,11,On Time,REP045,DIST0243,WH16,STORE02712,Kirana,Metro,No,None,No,24,Male,4.8,Yes,Google,,325,No,SUP0125,10.0,-9.0,1.074,125193.74
ORD108223,2024-02-11 00:00:00,CUST100933,PROD1093,West Bengal,Howrah,East,General Trade,Cash,Kids,Rusk,Rusk,Britannia,200,26.0,195.06,91.03,5071.65,0.52,26.4,5045.25,2366.76,2678.49,1934.14,38.34,Delivered,No,Wrong Item,8,On Time,REP069,DIST0165,WH09,STORE01727,Distributor,Rural,No,BOGO,No,48,Female,5.0,No,Instagram,592.0,434,No,SUP0012,22.0,4.0,1.0,30073.83
ORD106194,2025-07-15 00:00:00,CUST101257,PROD1006,Madhya Pradesh,Bhopal,Central,General Trade,Credit Card,Kids,Snacks,Cheez Bit,Britannia,250,7.0,183.29,133.84,1283.05,4.27,54.84,1228.21,936.85,291.36,144.22,11.74,Pending,No,Damaged,8,On Time,REP035,DIST0058,WH02,STORE00060,Hypermarket,Metro,No,Price Off,Yes,62,Male,3.7,No,Google,524.0,167,No,SUP0140,6.0,2.0,1.173,119671.05
ORD102452,2023-10-18 00:00:00,CUST101670,PROD1033,Telangana,Nizamabad,South,E-commerce,Cash,Family,Bread,Bread,Britannia,50,26.0,190.08,100.98,4941.97,3.56,176.17,4765.8,2625.6,2140.2,1971.17,41.36,Delivered,No,Customer Changed Mind,3,Early,REP030,DIST0196,WH05,STORE00670,Hypermarket,Urban,No,Display,No,44,Male,4.2,No,Organic,930.0,93,No,SUP0085,30.0,-1.0,1.037,85755.48
ORD103573,2024-04-06 00:00:00,CUST103674,PROD1074,Karnataka,Hubballi,South,General Trade,UPI,Family,Biscuits,Good Day,Britannia,75,26.0,187.05,110.49,4863.38,12.07,587.03,4276.34,2872.76,1403.58,1190.38,27.84,Pending,No,Damaged,14,On Time,REP017,DIST0184,WH27,STORE01131,Kirana,Semi-Urban,No,None,No,44,Female,4.4,No,Email,677.0,448,No,SUP0102,25.0,-4.0,1.037,52694.1
ORD107939,2025-03-07 00:00:00,CUST101363,PROD1161,West Bengal,Siliguri,East,Modern Trade,Cash,Health,Biscuits,Bourbon,Britannia,500,5.0,168.62,87.58,843.12,0.51,4.33,838.79,437.88,400.91,307.16,36.62,Delivered,No,Damaged,7,On Time,REP005,DIST0268,WH19,STORE02660,Hypermarket,Semi-Urban,No,Price Off,No,47,Male,3.8,No,Referral,615.0,357,No,SUP0128,6.0,0.0,0.986,147950.62
ORD109370,2024-06-19 00:00:00,CUST105346,PROD1097,Kerala,Kochi,South,Wholesale,Debit Card,Kids,Rusk,Rusk,Britannia,200,3.0,116.02,56.54,348.07,20.37,70.91,277.16,169.63,107.53,38.99,14.07,Delivered,No,Quality Issue,11,On Time,REP076,DIST0055,WH02,STORE00068,Supermarket,Rural,No,Price Off,Yes,51,Male,4.8,No,Email,,304,Yes,SUP0053,4.0,-3.0,1.12,103953.09
ORD106091,2025-02-26 00:00:00,CUST101880,PROD1063,Andhra Pradesh,Guntur,South,Modern Trade,Debit Card,Kids,Biscuits,Marie Gold,Britannia,300,30.0,101.22,78.51,3036.62,3.56,108.09,2928.53,2355.37,573.16,296.79,10.13,Delivered,Yes,Wrong Item,5,Early,REP053,DIST0017,WH10,STORE02155,Hypermarket,Semi-Urban,No,None,No,48,Male,3.8,No,Instagram,85.0,173,No,SUP0029,38.0,-1.0,0.962,63483.72
ORD106262,2024-09-15 00:00:00,CUST100338,PROD1133,Telangana,Hyderabad,South,Wholesale,Debit Card,Health,Biscuits,Marie Gold,Britannia,500,6.0,160.4,107.65,962.38,0.1,0.97,961.41,645.91,315.5,209.3,21.77,Returned,No,Damaged,14,On Time,REP030,DIST0016,WH13,STORE02441,Online,Metro,No,Price Off,No,57,Female,4.2,No,Facebook,551.0,331,No,SUP0149,7.0,7.0,0.869,42794.62
ORD100098,2024-05-29 00:00:00,CUST100665,PROD1191,Tamil Nadu,Madurai,South,Wholesale,UPI,Premium,Biscuits,Tiger,Britannia,200,28.0,204.59,135.98,5728.58,10.0,572.67,5155.91,3807.56,1348.35,591.82,11.48,Delivered,No,Quality Issue,13,On Time,REP012,DIST0172,WH17,STORE01343,Online,Metro,Yes,Bundle,Yes,52,Female,4.1,No,Google,1089.0,239,No,SUP0104,,4.0,1.057,17561.42
ORD104526,2024-07-28 00:00:00,CUST100337,PROD1182,Kerala,Thiruvananthapuram,South,E-commerce,Net Banking,Family,Biscuits,Tiger,Britannia,75,29.0,33.19,16.41,962.61,8.96,86.23,876.38,475.91,400.47,323.63,36.93,Delivered,No,Quality Issue,14,On Time,REP045,DIST0122,WH10,STORE00928,Supermarket,Metro,No,None,Yes,67,Male,5.0,No,Referral,608.0,392,No,SUP0079,36.0,8.0,0.969,79377.46
ORD107572,2025-06-15 00:00:00,CUST102958,PROD1113,Uttar Pradesh,Lucknow,North,General Trade,Cash,Mass,Snacks,Cheez Bit,Britannia,200,25.0,46.44,20.2,1161.04,15.32,177.9,983.14,505.12,478.02,253.96,25.83,Delivered,No,Quality Issue,12,On Time,REP005,DIST0263,WH21,STORE02162,Distributor,Urban,No,Price Off,No,52,Female,2.9,No,Referral,1441.0,101,No,SUP0058,21.0,-3.0,1.136,92353.88
ORD109896,2026-02-10 00:00:00,CUST102208,PROD1134,Delhi,Dwarka,North,General Trade,Debit Card,Mass,Biscuits,Little Hearts,Britannia,500,20.0,121.29,52.83,2425.83,3.21,77.76,2348.08,1056.5,1291.58,897.45,38.22,Delivered,No,Quality Issue,2,On Time,REP066,DIST0291,WH21,STORE02266,Kirana,Semi-Urban,Yes,Bundle,Yes,62,Male,2.8,No,Offline,461.0,41,No,SUP0057,26.0,-0.0,0.9,56912.6
ORD100480,2024-08-24 00:00:00,CUST103519,PROD1020,Odisha,Cuttack,East,Modern Trade,UPI,Kids,Biscuits,Good Day,Britannia,100,27.0,61.49,30.85,1660.17,2.84,47.19,1612.98,832.98,780.0,710.71,44.06,Returned,No,Quality Issue,3,On Time,REP011,DIST0014,WH21,STORE01744,Online,Rural,No,Price Off,No,58,Male,4.3,No,Organic,1379.0,120,No,SUP0104,23.0,-1.0,1.048,129432.78
ORD101966,2024-07-23 00:00:00,CUST103125,PROD1167,Delhi,Rohini,North,Modern Trade,Debit Card,Family,Biscuits,50-50,Britannia,400,2.0,130.22,80.22,260.44,0.0,0.0,260.44,160.43,100.01,19.65,7.55,Pending,No,Quality Issue,7,On Time,REP012,DIST0010,WH28,STORE00849,Hypermarket,Rural,Yes,Bundle,No,53,Male,2.9,No,Offline,1208.0,174,No,SUP0059,3.0,-1.0,0.859,94173.7
ORD105943,2026-03-15 00:00:00,CUST101015,PROD1011,Telangana,Karimnagar,South,General Trade,Debit Card,Kids,Biscuits,Marie Gold,Britannia,400,14.0,95.34,48.32,1334.75,6.0,80.06,1254.68,676.46,578.22,361.4,28.8,Delivered,No,Damaged,3,On Time,REP072,DIST0114,WH04,STORE00125,Hypermarket,Rural,No,Price Off,Yes,38,Male,3.8,No,Instagram,366.0,454,No,SUP0117,16.0,3.0,0.925,73489.86
ORD100302,2024-12-25 00:00:00,CUST104406,PROD1146,Gujarat,Ahmedabad,West,General Trade,UPI,Kids,Biscuits,50-50,Britannia,100,24.0,99.19,60.66,2380.56,6.92,164.7,2215.86,1455.78,760.08,278.03,12.55,Cancelled,No,Damaged,8,Early,REP059,DIST0020,WH05,STORE02934,Distributor,Metro,Yes,None,No,52,Male,5.0,No,Instagram,843.0,277,No,SUP0105,21.0,0.0,1.117,16448.29
ORD107503,2024-08-26 00:00:00,CUST102941,PROD1017,Maharashtra,Mumbai,West,General Trade,Debit Card,Mass,Snacks,Toastea,Britannia,200,1.0,38.61,18.01,38.61,17.33,6.69,31.92,18.01,13.91,4.35,13.62,Cancelled,No,Customer Changed Mind,7,On Time,REP045,DIST0069,WH14,STORE01948,Distributor,Semi-Urban,No,None,Yes,38,Male,4.9,No,Email,1194.0,115,No,SUP0138,1.0,1.0,1.092,40205.91
ORD106374,2026-07-15 00:00:00,CUST101903,PROD1127,Telangana,Warangal,South,General Trade,Cash,Kids,Biscuits,50-50,Britannia,400,7.0,14.56,10.93,101.89,11.2,11.41,90.48,76.48,14.0,-70.46,-77.87,Pending,No,None,13,Early,REP067,DIST0058,WH25,STORE00504,Supermarket,Metro,No,Display,Yes,43,Male,2.7,No,Email,1247.0,475,No,SUP0039,8.0,7.0,1.082,85989.2
ORD101306,2023-12-03 00:00:00,CUST104350,PROD1089,Punjab,Patiala,North,General Trade,Cash,Premium,Biscuits,Treat,Britannia,200,28.0,147.98,88.75,4143.43,6.0,248.73,3894.7,2485.01,1409.69,686.29,17.62,Delivered,No,None,9,On Time,REP007,DIST0167,WH25,STORE01309,Online,Urban,No,BOGO,No,21,Female,4.2,No,Instagram,1118.0,276,No,SUP0009,23.0,-2.0,0.866,50935.37
ORD101520,2025-06-16 00:00:00,CUST101945,PROD1166,Maharashtra,Nashik,West,Wholesale,Net Banking,Kids,Rusk,Rusk,Britannia,400,24.0,63.83,29.3,1531.82,9.55,146.32,1385.5,703.13,682.37,487.62,35.19,Delivered,No,Damaged,13,On Time,REP075,DIST0284,WH02,STORE00452,Hypermarket,Urban,No,None,No,47,Female,4.1,No,Organic,1277.0,439,No,SUP0048,21.0,3.0,0.931,84605.44
ORD105453,2025-02-17 00:00:00,CUST105684,PROD1194,Rajasthan,Jodhpur,West,General Trade,UPI,Mass,Biscuits,50-50,Britannia,500,30.0,104.92,62.21,3147.68,10.53,331.51,2816.18,1866.35,949.82,454.49,16.14,Delivered,No,Quality Issue,11,On Time,REP020,DIST0023,WH09,STORE00589,Hypermarket,Semi-Urban,Yes,Price Off,No,48,Female,3.5,No,Instagram,1089.0,268,No,SUP0101,24.0,-7.0,0.916,113546.2
ORD102508,2024-07-20 00:00:00,CUST105341,PROD1071,Uttar Pradesh,Lucknow,North,General Trade,Debit Card,Family,Biscuits,Jim Jam,Britannia,500,17.0,121.6,53.24,2067.28,5.69,117.69,1949.59,905.04,1044.54,884.73,45.38,Cancelled,No,Quality Issue,13,On Time,REP023,DIST0166,WH08,STORE00888,Distributor,Rural,No,Price Off,No,65,Female,5.0,No,Offline,1214.0,174,Yes,SUP0134,13.0,-3.0,0.905,143314.24
ORD108504,2026-03-09 00:00:00,CUST104622,PROD1139,Andhra Pradesh,Vijayawada,South,General Trade,Credit Card,Mass,Bread,Bread,Britannia,200,6.0,27.2,20.69,163.23,0.0,0.0,163.23,124.15,39.07,-46.32,-28.38,Delivered,No,None,1,Delayed,REP017,DIST0213,WH14,STORE00423,Online,Urban,No,None,No,63,Female,3.6,No,Facebook,900.0,374,No,SUP0122,6.0,8.0,1.168,134357.64
ORD107534,2023-09-20 00:00:00,CUST104747,PROD1179,Maharashtra,Nagpur,West,E-commerce,UPI,Premium,Biscuits,Jim Jam,Britannia,50,28.0,109.19,66.92,3057.38,0.0,0.0,3057.38,1873.84,1183.53,777.15,25.42,Returned,No,None,10,On Time,REP007,DIST0073,WH23,STORE01340,Hypermarket,Metro,Yes,Price Off,Yes,51,Male,3.4,No,Referral,1115.0,123,No,SUP0095,30.0,-2.0,0.891,102446.41
ORD103973,2023-12-30 00:00:00,CUST104014,PROD1114,Kerala,Thrissur,South,Wholesale,Debit Card,Kids,Biscuits,Treat,Britannia,300,19.0,131.78,70.98,2503.78,9.07,227.17,2276.61,1348.67,927.94,752.7,33.06,Delivered,No,None,7,On Time,REP062,DIST0157,WH19,STORE02363,Supermarket,Rural,No,BOGO,No,35,Other,4.3,No,Facebook,221.0,280,No,SUP0009,22.0,1.0,1.036,88485.95
ORD103638,2025-07-24 00:00:00,CUST100856,PROD1047,Telangana,Nizamabad,South,General Trade,Credit Card,Family,Snacks,Cheez Bit,Britannia,400,6.0,85.44,38.12,512.61,8.79,45.05,467.56,228.73,238.83,88.27,18.88,Delivered,No,Customer Changed Mind,13,Delayed,REP010,DIST0173,WH17,STORE02570,Distributor,Rural,No,BOGO,No,22,Male,3.2,No,Organic,1307.0,411,No,SUP0072,6.0,-1.0,0.928,133211.08
ORD104638,2026-08-10 00:00:00,CUST104818,PROD1142,Madhya Pradesh,Bhopal,Central,General Trade,Credit Card,Kids,Snacks,Toastea,Britannia,400,20.0,20.8,15.86,416.07,4.82,20.07,396.0,317.27,78.73,10.95,2.77,Returned,No,Damaged,8,On Time,REP080,DIST0287,WH27,STORE00096,Distributor,Semi-Urban,No,BOGO,No,67,Female,3.6,No,Instagram,1226.0,437,No,SUP0088,27.0,2.0,1.027,33778.92
ORD100653,2025-03-15 00:00:00,CUST104523,PROD1189,Odisha,Puri,East,E-commerce,Credit Card,Family,Biscuits,Little Hearts,Britannia,50,2.0,156.76,120.7,313.51,3.42,10.74,302.78,241.4,61.38,-27.72,-9.16,Delivered,No,Wrong Item,3,On Time,REP026,DIST0144,WH09,STORE00086,Distributor,Metro,No,Price Off,Yes,35,Female,3.4,No,Organic,619.0,253,No,SUP0097,2.0,1.0,0.89,61296.76
ORD101497,2024-05-10 00:00:00,CUST103719,PROD1057,Punjab,Amritsar,North,Modern Trade,Credit Card,Health,Biscuits,NutriChoice,Britannia,75,13.0,108.02,50.31,1404.23,19.06,267.64,1136.59,654.04,482.56,380.34,33.46,Delivered,No,None,8,On Time,REP027,DIST0150,WH15,STORE02924,Distributor,Semi-Urban,No,Display,No,52,Male,4.1,No,Offline,265.0,413,No,SUP0089,17.0,2.0,1.081,104566.7
ORD100041,2024-03-24 00:00:00,CUST102858,PROD1011,Telangana,Warangal,South,Wholesale,Cash,Premium,Snacks,Cheez Bit,Britannia,75,10.0,59.3,30.59,592.95,0.22,1.3,591.65,305.94,285.71,198.23,33.5,Delivered,No,None,6,On Time,REP029,DIST0068,WH26,STORE01592,Distributor,Semi-Urban,Yes,Display,Yes,58,Male,2.7,Yes,Organic,927.0,207,No,SUP0128,10.0,5.0,0.88,134373.89
ORD100511,2024-07-30 00:00:00,CUST105637,PROD1108,Tamil Nadu,Madurai,South,General Trade,UPI,Kids,Biscuits,50-50,Britannia,300,13.0,135.86,71.32,1766.21,6.54,115.58,1650.63,927.21,723.42,587.24,35.58,Pending,No,None,14,On Time,REP032,DIST0018,WH18,STORE02721,Supermarket,Rural,Yes,Bundle,Yes,52,Male,3.5,No,Instagram,704.0,323,No,SUP0149,17.0,-2.0,0.87,146580.36
ORD109691,2026-03-16 00:00:00,CUST105457,PROD1073,Telangana,Warangal,South,Modern Trade,Debit Card,Mass,Biscuits,Treat,Britannia,50,4.0,54.45,28.11,217.79,9.26,20.17,197.62,112.45,85.17,2.32,1.18,Delivered,No,Customer Changed Mind,12,On Time,REP031,DIST0201,WH23,STORE02505,Hypermarket,Urban,No,Display,Yes,38,Female,4.0,No,Organic,377.0,435,No,SUP0145,4.0,1.0,1.142,97060.56
ORD109824,2024-03-26 00:00:00,CUST100978,PROD1162,Karnataka,Mysuru,South,Wholesale,Debit Card,Family,Biscuits,Tiger,Britannia,100,21.0,62.82,44.33,1319.32,15.61,205.88,1113.44,931.03,182.41,41.62,3.74,Delivered,No,Quality Issue,13,Early,REP053,DIST0050,WH22,STORE00234,Hypermarket,Rural,No,Price Off,No,64,Male,5.0,No,Referral,64.0,180,No,SUP0087,16.0,-1.0,1.173,96628.32
ORD106709,2024-01-17 00:00:00,CUST104928,PROD1023,Tamil Nadu,Tiruchirappalli,South,General Trade,Credit Card,Premium,Biscuits,Treat,Britannia,500,9.0,208.37,150.58,1875.3,4.55,85.37,1789.93,1355.25,434.68,257.68,14.4,Delivered,No,Customer Changed Mind,12,On Time,REP003,DIST0274,WH28,STORE00205,Distributor,Urban,No,BOGO,No,69,Female,4.2,No,Facebook,42.0,313,No,SUP0070,12.0,3.0,0.858,20548.05
ORD106217,2025-02-22 00:00:00,CUST104577,PROD1136,Telangana,Warangal,South,Modern Trade,Credit Card,Family,Biscuits,Milk Bikis,Britannia,100,20.0,200.92,124.6,4018.44,0.0,0.0,4018.44,2492.01,1526.43,1194.51,29.73,Delivered,No,Customer Changed Mind,10,On Time,REP038,DIST0283,WH18,STORE01082,Hypermarket,Semi-Urban,No,None,No,61,Male,3.8,No,Email,831.0,346,No,SUP0143,16.0,-2.0,0.889,56078.52
ORD100213,2024-12-17 00:00:00,CUST105020,PROD1072,Rajasthan,Jodhpur,West,General Trade,upi,Kids,Biscuits,50-50,Britannia,50,27.0,166.56,77.76,4497.19,15.5,697.03,3800.17,2099.49,1700.67,1250.58,32.91,Delivered,No,Customer Changed Mind,11,On Time,REP034,DIST0237,WH22,STORE01386,Kirana,Metro,No,Display,Yes,22,Male,4.6,No,Facebook,1127.0,466,No,SUP0056,34.0,-8.0,0.85,53773.4
ORD102158,2024-01-30 00:00:00,CUST105187,PROD1188,Telangana,Nizamabad,South,General Trade,Net Banking,Kids,Biscuits,Milk Bikis,Britannia,250,20.0,211.91,113.31,4238.26,20.06,850.41,3387.86,2266.19,1121.66,765.8,22.6,Delivered,No,Quality Issue,10,Delayed,REP001,DIST0257,WH18,STORE02378,Hypermarket,Semi-Urban,Yes,BOGO,No,53,Female,4.3,No,Organic,985.0,83,No,SUP0030,24.0,1.0,1.063,116604.56
ORD105526,2025-06-19 00:00:00,CUST105080,PROD1197,Tamil Nadu,Tiruchirappalli,South,General Trade,Credit Card,Kids,Biscuits,Little Hearts,Britannia,500,4.0,64.16,34.42,256.63,4.49,11.52,245.11,137.69,107.41,41.26,16.83,Delivered,No,Customer Changed Mind,6,On Time,REP080,DIST0046,WH26,STORE02599,Distributor,Semi-Urban,No,BOGO,No,67,Male,4.5,No,Referral,1341.0,417,No,SUP0041,5.0,-2.0,1.191,69108.14
